# Strain_x(Poisson) Strain_y(Poisson) Strain_z(longitudinal) Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
-0.159353568290038 -0.177672274276423 0.05375 0.0118576726420756 -0.00629767229975013 0.0554795055389849 0.0549950023045788
-0.160576501537166 -0.177693847467412 0.0539999999999999 -0.00212669173990655 -0.00363094690886417 0.0560065651368437 0.0588997927912888
-0.161553490819523 -0.177692332432244 0.0542499999999999 -0.00710366518144021 0.00610879511145168 0.0666630554590697 0.068128249013509
-0.162142806265883 -0.177863961987701 0.0544999999999999 -0.000437960932504302 0.00153505697316011 0.0518286453936007 0.051308556658265
-0.162633017245106 -0.178131497013162 0.05475 0.00815699949730301 0.0102097278727184 0.0619659844612124 0.0528125489475915
-0.163230323939214 -0.178604522558378 0.055 0.00246807063621178 0.00451788163357457 0.0634056372384526 0.0599389543982346
-0.163778915830164 -0.179176500580903 0.05525 -0.00548454227917082 0.0062282530395445 0.0582115892790227 0.058722457357656
-0.164085551050625 -0.179829594542026 0.0554999999999999 -0.000212176469799607 0.00423272748029624 0.06461089928792 0.0627188645968961
-0.164290477565231 -0.180491532995214 0.0557499999999999 0.00333507116297354 0.00155631949576217 0.0575301411637249 0.055105980991163
-0.164605280090442 -0.181086212186815 0.0559999999999999 0.00637911913076764 -0.00526306390299399 0.0608488386203785 0.0611280394840551
-0.165088083141153 -0.181453611294043 0.05625 0.00473606100720128 -0.00529996591429492 0.0639380428392042 0.0648054717803806
-0.16562674369559 -0.181642936510814 0.0565 -0.00305825029883736 0.00260985873510024 0.0665044846321287 0.0669089858300724
-0.166039512695737 -0.181887769041676 0.05675 0.0103816299231951 0.000327729809152419 0.0692720414224549 0.0645076723261949
-0.16669251944721 -0.182136224289831 0.0569999999999999 0.0210653049090547 1.60428931933149e-06 0.0695750649334664 0.0617953992115373
-0.167822900667562 -0.182352785346654 0.0572499999999999 -0.00294852860049278 0.00114348105196705 0.0659198555240755 0.0669162818926595
-0.168775914483205 -0.182574144018068 0.0574999999999999 -0.00943623327538467 0.00362152812534674 0.064514138541557 0.0683632672857387
-0.169289323709269 -0.182844741395022 0.05775 -0.00153791859334931 0.0059277956486549 0.0617369277291075 0.059891995666563
-0.16965920755093 -0.18323059945376 0.058 0.00989713738307334 0.00641555031988087 0.0643387040850966 0.0562632090071223
-0.170213861563956 -0.183729783684557 0.0582499999999999 0.00655811995034787 0.00281800456500228 0.0604480446492732 0.0558539791208568
-0.170885047119429 -0.184256395503542 0.0584999999999999 0.00068957829710868 -0.0021531848453849 0.0468074025652864 0.0476029102950273
-0.17144763798853 -0.184699896560376 0.0587499999999999 -0.00226637013568499 -0.00229887002835807 0.0481769535203456 0.0504595814520391
-0.17188555182844 -0.184960104318118 0.0589999999999999 0.00358235097623349 -0.0128437288987824 0.0533940150103371 0.0597430192243283
-0.172391819065471 -0.184900890707429 0.05925 0.000396238617452367 -0.0024421358902069 0.0672751643797768 0.0683423332858313
-0.172939642119787 -0.184798472174829 0.0595 0.00227672796494751 0.00197008917535928 0.068196080969912 0.0660732060562849
-0.173562394016594 -0.184772222809086 0.0597499999999999 0.0170937954388481 0.0108882950212182 0.0679838559058017 0.0542596054283874
-0.174530770683327 -0.184999494842663 0.0599999999999999 0.0108851806052987 0.0123096898990391 0.0711760748270939 0.0595914105693495
-0.175675555837633 -0.18553657327512 0.0602499999999999 0.00432138303748727 0.0064123270396311 0.0655211262598787 0.0601815202639743
-0.176664791870009 -0.18605576738587 0.0605 -0.0111057149547708 -0.0124368290735211 0.0544225653662906 0.0662038745523669
-0.177206683840338 -0.186156681107319 0.06075 -0.0023107638795624 -0.000823393817099565 0.0588188140004579 0.0603996296132886
-0.177529760547268 -0.186172073404784 0.061 -0.00106534667748149 0.00988053051827336 0.0714202176706739 0.0676797693600918
-0.177769620430091 -0.18642580149153 0.0612499999999999 0.00520082603653323 0.00398018506607649 0.0640565377282629 0.0594754273305798
-0.178191933223364 -0.186852241857709 0.0614999999999999 0.0142638076537727 0.00482092108482353 0.0581180955727659 0.0492592909207703
-0.178988991319941 -0.187354725777527 0.0617499999999999 0.00603998959990829 0.00288440162086056 0.0584557383827807 0.0540626577476054
-0.1797446761915 -0.187833685053382 0.062 -0.0206924929370091 0.00171264609595119 0.0545140860548836 0.0668805346886776
-0.179889494470872 -0.188315341955544 0.06225 -0.00123267544844579 0.00338891129553222 0.0582265872031242 0.0572884529292186
-0.179906650985404 -0.188813833079952 0.0624999999999999 0.00820026521627447 0.00168803148648013 0.066395368006673 0.0617094748659961
-0.180184524125565 -0.189223052767517 0.0627499999999999 0.0206713562250223 -0.00169250442572576 0.0691835653051011 0.0627574455882503
-0.180948453209059 -0.189461725354976 0.0629999999999999 0.00691444796525558 -0.00699944190361495 0.0606243588639719 0.0618519574883665
-0.181816379831599 -0.189475437538195 0.0632499999999999 -0.00406445812132651 0.000627673819124307 0.0608322933655542 0.0626825361262087
-0.182473549664547 -0.189448058138226 0.0635 -0.00123697605827647 0.00375999395565976 0.0804147835449697 0.0792714839100665
-0.183033728152981 -0.189547028618773 0.06375 0.00324824904245767 0.00813730278989181 0.0779849328791019 0.0724160416845706
-0.183593345334297 -0.189874605739271 0.0639999999999999 0.00515972654885932 0.00399815759543445 0.0784412261047095 0.0738691338404081
-0.184122182282101 -0.190220035189634 0.0642499999999999 8.08887639840757e-05 -0.00370258627597689 0.0713259064444382 0.0732101152422382
-0.184618310162233 -0.190381431778077 0.0644999999999999 0.0146611781340117 -0.001582415104774 0.0840586371003689 0.0787853141616455
-0.18539936889641 -0.190455997251795 0.06475 0.0107615870675634 0.00290690108789776 0.0728683199028894 0.0663835163196572
-0.186347686368512 -0.190595937756593 0.065 -0.000870003132536042 0.00124159535565807 0.0621846352847499 0.0620258026546569
-0.187172892809578 -0.190763834653325 0.06525 0.00315199933360101 -0.00268234537578695 0.0560100648184434 0.0560036323794968
-0.18784853315151 -0.190849181972137 0.0654999999999999 -0.0154542602064568 -0.0037317022388475 0.0565423670426149 0.0669099997320739
-0.188108202992692 -0.190796377370972 0.0657499999999999 0.00525085677215361 -0.00306114070442981 0.0677027391826592 0.0669957223087441
-0.188431809688896 -0.190676313726919 0.0659999999999999 0.0101365050420457 0.00765669962794297 0.0695648358247976 0.0607062322248889
-0.189039515299589 -0.190745200728604 0.06625 0.00564427178864846 0.00470931333262753 0.0686309507002776 0.0634593239461015
-0.189726613731503 -0.190994277667207 0.0665 -0.00119462699584751 0.00530145903552651 0.066560653700752 0.0647520892598609
-0.190254175312795 -0.191329274820996 0.0667499999999999 0.00171462822154394 -0.00361796045778818 0.0650047855003237 0.0661179316571049
-0.190746507920464 -0.191532296022408 0.0669999999999999 0.00720728695877611 -0.00541776526894555 0.0669655862292408 0.0669693805016932
-0.19137703078825 -0.191507594055295 0.0672499999999999 0.00468853772469472 -0.0130602144615063 0.0671704140712329 0.0729930025095202
-0.192045550114089 -0.191123272595492 0.0674999999999999 0.00486082285912986 0.00138104135912786 0.0747040090050564 0.0716464832169318
-0.192803221029351 -0.190820045822529 0.06775 0.0125220397859003 0.0124175664866129 0.0797854792951065 0.0673157369619159
-0.193819225535169 -0.190981639185249 0.068 0.00281250835547345 0.013551379554921 0.0699244291582785 0.0624389861787606
-0.194751634503982 -0.19148898541341 0.0682499999999999 -0.00211194699971973 -0.00198991676125013 0.0727178384937178 0.0747688450613261
-0.195476684139411 -0.191869233470097 0.0684999999999999 0.00483675025723376 -0.00862390117340328 0.0669856138457064 0.0698586757092513
-0.196186304159066 -0.191972312101005 0.0687499999999999 -0.00543730531860036 0.00745207897055265 0.0613491955583382 0.0613655933859363
-0.196674727864756 -0.192160521560725 0.069 -0.00495638240391971 -0.000672578278659973 0.056709599288422 0.0596395782102956
-0.196981169201169 -0.192362406027682 0.06925 0.0034975645066096 0.00150229469202267 0.0655937580469821 0.063117485805506
-0.197317283751317 -0.192512635711998 0.0695 0.00100532848364358 -0.00736101985168499 0.0581639452214013 0.0617682131021738
-0.19766592538266 -0.1924784954988 0.0697499999999999 0.00287904328167278 -0.00539055008411992 0.0708930933514521 0.0725034186681411
-0.198045482188582 -0.192283640441568 0.0699999999999999 0.00566385212307045 -0.00294536979341915 0.0649426019852507 0.0640190034265287
-0.198556179621 -0.192119725445671 0.0702499999999999 0.0100688177172742 0.0202971188803688 0.0700855319211942 0.0556125444555534
-0.199273698830683 -0.192485249174739 0.0705 0.00817793531980776 0.0139385653989057 0.0688145244808052 0.0579713364049256
-0.200065308125029 -0.19313303606377 0.07075 -0.00361290365403843 -0.00147112718514179 0.0605148601500706 0.0630841498432032
-0.20064902254982 -0.19364508918237 0.0709999999999999 -0.00721102615663186 -0.0106103934347148 0.0572777187897824 0.0662538666949367
-0.200978913150683 -0.193781250797493 0.0712499999999999 0.0072211482340555 -0.00881179945094391 0.0566673420689537 0.0591164083415554
-0.201396369624103 -0.193668960954114 0.0714999999999999 0.00213716667459737 -0.00151907812245055 0.058291417726902 0.0580687672118438
-0.201841939073401 -0.193616946358469 0.07175 -0.0012368256669402 0.0120451254325011 0.0623376001034074 0.0580837793431227
-0.202244595302108 -0.193917109256609 0.072 0.00359033844165168 0.0152129019007325 0.0589781975489942 0.0505880421692466
-0.202657818735966 -0.194556542929697 0.07225 -0.00282445667878869 -0.000260623978290926 0.0503132405017096 0.0519032940582962
-0.2029528365527 -0.195159036282732 0.0724999999999999 -0.00401248611829529 5.98077041614872e-05 0.0583050757105171 0.0603844902868132
-0.203157903751469 -0.195689052846137 0.0727499999999999 0.00295393243007039 0.00235156334135848 0.0562498160153368 0.0535996067940863
-0.203414674852069 -0.19615857608418 0.0729999999999999 0.00733795719431024 -0.00627164287000508 0.0519075473557884 0.0527090493008639
-0.203779686938053 -0.196390583030229 0.07325 -0.00468934795457917 -0.0151311842557105 0.0564370465010614 0.0669607336359928
-0.20404069146009 -0.196204811573619 0.0735 -0.00247103670424403 -0.00637381717166591 0.0573327497103016 0.0618475999080808
-0.204254620115337 -0.19581420635435 0.07375 0.0125109960893243 -0.001565220827227 0.0582753449022762 0.0541913683707209
-0.204812052303318 -0.195450493624435 0.0739999999999999 0.0211388172455422 0.00375218867461739 0.0593684313477138 0.0492796342140291
-0.205894323752998 -0.195260864376622 0.0742499999999999 0.0125014508562072 0.0113386247391032 0.0575460948226772 0.0456371690958644
-0.207151467210319 -0.195383970321716 0.0744999999999999 -0.00430616185207451 0.00730014551642346 0.0552726501614569 0.0547069575721111
-0.208147394404301 -0.195658815518189 0.07475 -0.00240722605300289 -0.00206205275466847 0.0589202270391257 0.0611555970301235
-0.208853879791529 -0.195790335700486 0.075 -0.00666436590067342 -0.0141797227772884 0.0513834105581663 0.0621472018419209
-0.20928624090117 -0.195553878736194 0.0752499999999999 0.00240708010661734 -0.00253009520598121 0.0598876232086298 0.0601014147398184
-0.209750746277476 -0.195246764263371 0.0754999999999999 0.0099437931563751 0.00102101518499111 0.0579771215157718 0.053060412024274
-0.21037937198675 -0.194998795408691 0.0757499999999999 0.00407905987047614 0.000333284178902359 0.0556403115862607 0.0535325171959453
-0.211009620373224 -0.194859576190944 0.076 0.00370399617342873 0.0137165188982994 0.0662920343654975 0.0582309967400932
-0.211601787728895 -0.195057589701729 0.07625 -0.00352288729202603 0.00561500085460115 0.0683120139967414 0.0677298660115792
-0.212003510681381 -0.195401323517152 0.0765 -0.00272097814099559 0.00138238445307694 0.0615221488864919 0.0622928897264968
-0.212268877976988 -0.195760818470855 0.0767499999999999 0.007588379391657 0.00175507691241161 0.0559728606086239 0.0515492653166786
-0.212675240994171 -0.196172784225992 0.0769999999999999 0.0120168314714952 0.00666169064875405 0.0629990373321366 0.053859815628035
-0.213356046868315 -0.196659615045559 0.0772499999999999 0.00571914974109787 -0.00138599910962307 0.0623646282265931 0.0605117172901361
-0.214116953051573 -0.197047719910662 0.0775 8.78313369075859e-05 0.00208134229517577 0.0588534125879321 0.0577946173576621
-0.214767012647361 -0.197348740889233 0.07775 -0.00378047433539742 -0.0120980781389039 0.0540924035238509 0.0624485083388349
-0.215200201707664 -0.197343904517133 0.078 -0.0105217924845636 -0.0105618267032912 0.0580878045080886 0.0686296228595614
-0.215366282859257 -0.197141802317086 0.0782499999999999 0.00291244246999924 0.0113584818960158 0.0663625447386756 0.0596770390899657
-0.215543114039142 -0.197183830364912 0.0784999999999999 -0.000505304200068164 0.0091530168430501 0.0642340224449118 0.0604912421674811
-0.215685068993055 -0.197458036033375 0.0787499999999999 -0.00208087677823194 -0.00571955637204296 0.0655377414947824 0.0695094239136663
-0.215796662003229 -0.197624615593995 0.079 0.0070138752439418 0.00594556651339512 0.0718612434009129 0.0653880681010273
-0.216094261530262 -0.197870359189369 0.07925 0.00797763968236445 -0.00109500304680886 0.0640524046205866 0.0611182331008919
-0.216598179185956 -0.198138724718953 0.0794999999999999 0.00608920946898538 0.00041820803560624 0.0639860232089113 0.0609305687828389
-0.217210204492232 -0.198367442417125 0.0797499999999999 -0.000547358404100193 -0.00392022375827144 0.0573470838319582 0.059652433487149
-0.217746330480583 -0.198503843497533 0.0799999999999999 -0.00315786915531763 -0.000654843926861186 0.056799703528036 0.0587460665943727
-0.218095461138761 -0.198562568355143 0.08025 -0.0127060112233534 -0.00144775706712272 0.0537983706533246 0.0616510978148373
-0.218152005844103 -0.198644637978476 0.0805 -0.000671608356457852 0.00854679066349699 0.0646954960316857 0.0612801531129991
-0.218176679226447 -0.198952470674896 0.08075 0.00729733409291136 0.00290566151697196 0.071712212696669 0.0667192058510717
-0.218358017367092 -0.19935182747218 0.081 -0.0061718342173164 0.0035077144605617 0.0593748109931684 0.061282904777516
-0.21844992275773 -0.1998407821558 0.0812499999999999 0.00505710276543896 0.0128283458722923 0.0669375914316591 0.0583840626883736
-0.218584692587519 -0.200518651116596 0.0814999999999999 -0.00119804063689631 0.00342822471430475 0.0684161677906734 0.0674202235660568
-0.218725815762209 -0.201290789509615 0.08175 0.000112572547040969 0.0021911234852203 0.0714097902620959 0.0702809983504741
-0.218865366497538 -0.202068009578102 0.082 0.00642955769756321 -0.00252162933211018 0.0690883413691402 0.0675804514052533
-0.21908952741379 -0.20265562782355 0.08225 -0.00233284555062986 -0.00987175523312752 0.0666492814784602 0.0730439527547439
-0.219290427332127 -0.202920842655116 0.0824999999999999 0.00481405517771654 -0.000690848474869074 0.0662809156421878 0.0643960250657358
-0.219518898591078 -0.203090568027226 0.0827499999999999 -0.00549182072516832 -0.00369943816423159 0.0678501429921512 0.0724624000458554
-0.219653058323406 -0.203209825490978 0.0829999999999999 0.00639296575120031 0.00199052397609796 0.0724958552236717 0.0684104349661769
-0.219975307038236 -0.203394626747735 0.08325 0.0132422621908329 0.00599081375071076 0.0634250880274141 0.0541737730600148
-0.220594593305684 -0.203696964930902 0.0835 0.00322529646306803 -0.00647458515218742 0.0679586880252335 0.0700885577052174
-0.221252168695858 -0.203875744337415 0.0837499999999999 -0.00229833354966242 1.8192145785364e-06 0.0634147532191687 0.0645937329564459
-0.221762414698173 -0.203982505707636 0.0839999999999999 -0.0139727517305909 -0.00579051120562942 0.0613770919320441 0.0716101770394819
-0.221927769544816 -0.203989332678325 0.0842499999999999 0.0037597231212155 0.00459551973156332 0.0747141582755817 0.0705402505500077
-0.22210970737858 -0.204083550869287 0.0845 0.00705967091704177 -0.000151396180840175 0.0696320568992127 0.0664719237722509
-0.222472480388948 -0.20418891880329 0.08475 0.00356881278908207 -0.00118886060736273 0.0588601119343695 0.0578171355250267
-0.222882718271463 -0.204252582632477 0.085 -0.00688775823305741 -0.00272467387823683 0.0635043749319174 0.068405667123268
-0.223065440498586 -0.204288134984609 0.0852499999999999 -0.00643298575604472 0.0086448901109862 0.0695416257420652 0.0696702818405088
-0.223040736826279 -0.204510096476509 0.0854999999999999 0.00015593151508748 0.00395084911929201 0.0629895828342286 0.061024754060878
-0.223040939921566 -0.204848652935477 0.0857499999999999 0.00540352904984984 0.0134845998025729 0.0640662542031078 0.0550686970465634
-0.223179751005436 -0.205472258036094 0.086 0.00693787933844701 0.00782227607424298 0.0729116425779095 0.0655360405632335
-0.223462195411596 -0.206263822195962 0.08625 0.00567980323615104 -0.00198902027709066 0.0663058591515194 0.064801697763635
-0.223836075925926 -0.206917931270465 0.0865 0.0059250231694909 -0.00128902866215126 0.0614099409788613 0.0594212901331956
-0.224278820515397 -0.207423086243329 0.0867499999999999 -0.00241085109832784 -0.00607362753199591 0.0562688515699092 0.0605941752027669
-0.224592771768603 -0.207697643940298 0.0869999999999999 -0.00778699078295241 -0.00996668558233456 0.0620467986893717 0.0709487531195391
-0.224708547581691 -0.207761572023097 0.0872499999999999 -0.00564072760990634 0.00587497957760947 0.0609280704462044 0.0616232878092756
-0.224657184089414 -0.207986233416339 0.0875 -0.0115975440036622 0.0101650778023133 0.0585378779150887 0.0621792445529119
-0.224433949058352 -0.20849081791068 0.08775 0.0101017403737087 0.00561794298192658 0.0587522589182852 0.051040341514
-0.224434479968285 -0.209063636942757 0.0879999999999999 0.000654101065713134 -0.00634541368649589 0.061076984449137 0.0642094144712947
-0.224524961492045 -0.209406271101963 0.0882499999999999 0.0133981364561188 -0.00914067447082284 0.0583728519219832 0.0595348606919845
-0.224869887987575 -0.209499401657897 0.0884999999999999 0.00540696428255191 -0.00371157876944117 0.0590920798330365 0.0587772872499084
-0.22531198276555 -0.209447671499816 0.08875 0.00321103559022334 -0.00320342747840889 0.0609084071196406 0.0611574171846315
-0.225797033817789 -0.209340408062118 0.089 -0.0035314277942831 -0.00209666146298576 0.06241579371364 0.06524167169822
-0.226194703235602 -0.209196647076871 0.08925 0.000340886952577726 0.00204785337416864 0.0604840892455984 0.0593081452215673
-0.226494909224781 -0.209079681403855 0.0895000000000001 -0.00225637394063981 0.00193534585263764 0.061149935860271 0.0614178243963694
-0.226726344774824 -0.209059406367242 0.0897499999999999 0.00581840720105611 0.016544843484102 0.062001372592692 0.0516617753959932
-0.227028808126799 -0.209430829345658 0.0899999999999999 -0.00599743995937984 0.00741090785879048 0.0573122985209859 0.0577843212631523
-0.227238894238447 -0.210078311598915 0.09025 0.0013718586322778 0.0135042000042703 0.0557551622826449 0.049446340797592
-0.227370526724514 -0.21094314551155 0.0905 -0.0137260956420021 -0.00288599742165821 0.049999875077787 0.0590568479671651
-0.227232233821614 -0.211575527441157 0.09075 0.000965519581203747 -0.0146713132428039 0.0564244704835965 0.0647101855955887
-0.227091227426367 -0.211803831947577 0.0909999999999999 0.00304558234933673 -0.00197832927564281 0.0544011571579702 0.0540429516332089
-0.227082974861277 -0.211927570221742 0.0912499999999999 0.0065325962636014 -0.00373883685973027 0.0617937240358359 0.0610483870327357
-0.227237984739309 -0.211983139701831 0.0914999999999999 0.00305371179624187 0.004427493750669 0.0647411189996656 0.0610121171367447
-0.227464943417946 -0.212120124373444 0.09175 -0.00150526036918117 0.00138071074057444 0.0620551408782256 0.0621676761207398
-0.227623328425927 -0.21229156894564 0.092 -0.00197011569083402 0.00750079343079896 0.0643912826864804 0.062169369797086
-0.227705529219118 -0.212637375466619 0.0922499999999999 -0.00108166296487861 -0.000892796787301012 0.0561734735834738 0.0571609374732163
-0.227771525924607 -0.212961858216152 0.0924999999999999 0.00202675821584228 -0.0042592064915567 0.0527106553405966 0.0541014599490161
-0.227907332917247 -0.213156863297589 0.0927499999999999 0.00499391791089471 -0.000964838240261806 0.057284316681044 0.0555101640578393
-0.228183057105971 -0.213321901641902 0.093 0.0061686519931128 -0.00222053309237841 0.0687793310507202 0.067199167654041
-0.228586159863137 -0.21335041749439 0.09325 0.00455365747930986 -0.00648465870300918 0.065933944692857 0.0675789841606329
-0.229012903630394 -0.213190131200929 0.0935 -0.00299008133577061 0.00110494059801501 0.0717993490866115 0.072828316948475
-0.229305525926758 -0.21306140838229 0.0937499999999999 -0.00411092966282028 -0.00155630857754557 0.0629491661911269 0.0658199772863899
-0.229480773248675 -0.212975965785082 0.0939999999999999 -0.00362223795613682 0.00626700928418137 0.0750938435507775 0.0742669233708547
-0.229546217379935 -0.213056201816894 0.0942499999999999 -0.00429363180593429 0.00758060232768164 0.0746701040874691 0.0737471025494548
-0.229581658790254 -0.213329675633118 0.0945 0.00841369674018224 0.00337701884803964 0.0705432564654918 0.0647948832529778
-0.229787319701844 -0.213701292298274 0.09475 -0.0017806691779184 0.0048836952912297 0.0624667957560016 0.0611880869260877
-0.22991243215612 -0.214106763304469 0.095 -0.00742845261205158 -0.00729106564231667 0.0667387627347818 0.0740986173859731
-0.229884981815636 -0.214310907356364 0.0952499999999999 0.00661761490368523 0.00180560732158079 0.0592254767383344 0.0551714779012707
-0.229993085198048 -0.214519670826163 0.0954999999999999 0.011356285760222 -0.000596348395529544 0.0670285437205115 0.0625115661432524
-0.230319228895831 -0.214719599176233 0.0957499999999999 -0.00275270040624344 -0.00201511982215627 0.0684432269067819 0.0708300173473609
-0.230592666955842 -0.214764645881361 0.096 -0.0023866379014019 -0.00550224165011457 0.063913127153737 0.067911189281518
-0.230785027338719 -0.214676250299288 0.09625 -0.00380521060722743 0.000108008445176602 0.0609191395941275 0.0628591618777829
-0.230905037696648 -0.214654877365642 0.0964999999999999 0.000825680851212277 0.0045501561935302 0.0635248222776569 0.0609223493142011
-0.23101286532132 -0.214758701021669 0.0967499999999999 0.00246690079676812 0.00407441216669589 0.0579340892085299 0.0546811571483312
-0.231140589812528 -0.214945403866588 0.0969999999999999 -0.00333401070549704 0.00137887968960271 0.0551171420130151 0.0562429970198021
-0.231178958760739 -0.215098376854625 0.09725 -0.00147166425159755 -0.00698875095384613 0.0617347074662247 0.0661377252732011
-0.23118105008587 -0.215140725332736 0.0975 0.00262184036735517 0.0132511834973931 0.0684376625228339 0.0611974380534149
-0.231237622233928 -0.215510442768832 0.09775 0.00642142537152361 0.0114823854656213 0.0727194347255526 0.0639179769839605
-0.23145367652044 -0.216102300219101 0.098 0.00421842542477333 -0.0134184817286694 0.0570072745776161 0.0634724752949381
-0.231778923793101 -0.216355947228058 0.0982499999999999 -0.0034510307481431 -0.00825950168215099 0.0677913948858727 0.0737642985181236
-0.231973995588202 -0.216346069763715 0.0984999999999999 -0.0070473869866134 -0.00190406500164192 0.058600587695373 0.0632333904629279
-0.231977154992735 -0.21627316176642 0.09875 -0.000125544039176502 0.00395414164417897 0.0537130163016264 0.0519190717464248
-0.231947424813651 -0.216258034927273 0.099 0.00740654859335346 0.0137129578884016 0.0710713444912354 0.0607575573430819
-0.232083773347707 -0.216561090969768 0.09925 0.00738042450399592 0.0120344955619639 0.0714662929726141 0.0618902151323221
-0.232369740776163 -0.217110876130803 0.0994999999999999 -0.00600889418458598 -0.00638212188981289 0.0546626130494234 0.0608589794227936
-0.23249368313414 -0.217484427526223 0.0997499999999999 -0.00812286003682951 -0.0101878571872267 0.0604082523953271 0.0695865945157973
-0.232387827703634 -0.217621816528244 0.1 -0.00457748862832203 -0.00515111873486636 0.065658460524049 0.0705245138928947
-0.232191770855207 -0.217625896125368 0.10025 0.00409124524046126 -0.00143148847471306 0.0719330184854137 0.0707649548371606
-0.232079592644168 -0.217604694188012 0.1005 0.00630399164930791 0.0048851092467484 0.0710295315865725 0.0654465176847162
-0.232113312197093 -0.217679269307355 0.10075 0.00921575291229924 0.00203500253377148 0.0695763771926052 0.0642526475342142
-0.232378083058813 -0.217809481735286 0.101 0.00135217333380587 0.00410388451424049 0.0708254035244915 0.0681390590138425
-0.232668043570288 -0.218033688225267 0.10125 -0.00324799983215962 -0.00196375807939716 0.0692017767899196 0.0718162682221259
-0.232836697135128 -0.218244221393233 0.1015 -0.00960002778403079 0.00112295654739485 0.0676044160113869 0.0724406411732883
-0.232782187993322 -0.218505138741929 0.10175 -0.00714969895421404 0.0099550590523557 0.0696729960747109 0.0698588978591006
-0.232535316069088 -0.21899597610315 0.102 -0.00542785997827199 0.000792201321583117 0.0684052676630963 0.0709279445634173
-0.232182916429349 -0.219487276192708 0.10225 0.00318164185936799 -0.00617075779060224 0.0671098439136199 0.0690808547400612
-0.231909063058102 -0.219770085501007 0.1025 -0.000752696765406418 -0.00848933502842194 0.0713849460753629 0.0763007072971201
-0.231708798972787 -0.219788111056631 0.10275 0.014806935025785 -0.00957289920977454 0.0727053384256514 0.0731994187886715
-0.231839874393625 -0.219589128349674 0.103 0.00653373560635185 -0.00455847531176106 0.0721367162462834 0.0717946398417746
-0.232215510265707 -0.219354044613398 0.10325 0.0124669677528123 0.0125032763778591 0.080576953987806 0.0680918391827915
-0.232790504945356 -0.219379024000751 0.1035 -0.00746773351306125 0.00431826566396001 0.0740550666844481 0.0763154576256178
-0.233218431898115 -0.21956507239471 0.10375 -0.0064397272590144 -0.00151501735710166 0.0679664594712087 0.0720701360259361
-0.233402106196104 -0.219724201837908 0.104 -0.00614700122319995 0.00214642172387779 0.0756015656578263 0.0779335204569825
-0.233456559801584 -0.219851901118837 0.10425 0.00384783317436858 -0.00502833463628464 0.0673758088517669 0.0683993788089824
-0.23359450603766 -0.219880491923877 0.1045 0.00561076376902788 -0.00389188113350396 0.0693712245670176 0.0690042726148222
-0.233861094583765 -0.219838500205237 0.10475 0.00782506072637346 0.0017978200709881 0.0729474395143731 0.0683356429539671
-0.234268360808848 -0.219863477473839 0.105 -0.0123390704368615 -0.000849641609016506 0.0706371020105833 0.0778697845192621
-0.234389590981033 -0.219905961894487 0.10525 -0.00867805380414103 0.0062322665367023 0.0809419666910434 0.0831733281267961
-0.234250756136654 -0.220069705937627 0.1055 0.00279362519075163 0.00453481123005742 0.0750059714931725 0.0713576874490544
-0.23413875211501 -0.220360196075739 0.10575 0.000315538326699227 -0.00117447506021716 0.0737281435568381 0.0741688378709733
-0.234092233951899 -0.220652359323572 0.106 0.00834563224755011 0.00499564159963313 0.0728982673610863 0.0662911446678304
-0.234225651301252 -0.220949705462591 0.10625 -0.00124299746015268 -0.00406710163185019 0.0774905765693938 0.0801829349594299
-0.234336732949363 -0.221096863239489 0.1065 -0.000126169194738076 -0.00168547182175423 0.0821187518196457 0.0830355537028646
-0.234413178539374 -0.221184201634102 0.10675 -0.00301998491501959 0.00248514985900149 0.0742225178833716 0.0746423496364615
-0.234439944303569 -0.221337425517452 0.107 -0.00374290834597337 0.0069239351242704 0.0660934341218627 0.0651610538992796
-0.234337798755051 -0.221619218110956 0.10725 -0.00198024385559314 0.00267579377247635 0.0597825340203806 0.0595713823874034
-0.23413825670234 -0.221940357082541 0.1075 0.000922055990373459 -0.00232289283362445 0.0761743942563763 0.0769261600103023
-0.233943099660031 -0.222166475203011 0.10775 0.00219600143686425 -0.00148463334931212 0.0775593447927623 0.0772694346903513
-0.233842424350416 -0.222368931781807 0.108 0.0115644594420225 0.0127107057052074 0.0768691961826646 0.064739224669463
-0.234014557939566 -0.222807936704623 0.10825 0.00443014121102939 0.00202475061036086 0.0697757724346627 0.066580922125613
-0.234286313793229 -0.223290819571001 0.1085 -0.00637535467627801 -0.00298375624171141 0.0641772193399281 0.0689193923410936
-0.234354103458073 -0.223629573778627 0.10875 -0.0157613895999315 -0.0122789733432523 0.0574907404526627 0.0715744882740731
-0.234138577732604 -0.223649155989351 0.109 0.0103205928167391 -0.00248404646181572 0.0669859354043284 0.0640351396426414
-0.234165050078684 -0.223597723371889 0.10925 0.0153110871389657 0.00177600170761491 0.0743158970819752 0.0668086916312832
-0.23457427615628 -0.223656889378957 0.1095 0.0081767342114337 0.00254052873280484 0.0821575734899313 0.0769538992137712
-0.235183413986954 -0.223818283411933 0.10975 0.00105439447248301 0.00465219067053193 0.0729162167116194 0.0701321712352833
-0.235734082378001 -0.224038192343751 0.11 -0.0204513199445137 -0.00493900139690998 0.0564575201243197 0.0704454915603637
-0.235699470432836 -0.224128941242808 0.11025 -0.0237581566890467 -0.00586301613372073 0.0540074796387578 0.0705415002427847
